dataId,label,accX,accY,accZ,gryoX,gyroY,gyroZ
83,fallforward,-3.8524,1.1055,1.1198,-73.24587,104.13682,-55.39777
83,fallforward,-4.666,-3.1442,-6.1352,-101.59689,129.19281,-55.12318
83,fallforward,-6.3171,-2.747,-5.001,-128.71228,157.74978,-59.92844
83,fallforward,-9.7244,-5.3791,-4.9149,-42.9041,198.59447,1.71616
83,fallforward,-11.2798,-5.9198,-6.2213,-32.12658,207.79312,17.64216
83,fallforward,-9.7436,-8.3605,-10.7964,-7.75706,188.0229,11.25803
83,fallforward,-5.6614,-9.4086,-10.3418,-20.04479,226.25903,-22.31013
83,fallforward,-7.9633,-5.7236,-12.414,27.38997,202.02679,-2.12804
83,fallforward,-7.9107,-5.8146,-13.1797,101.80283,222.55212,-33.98004
83,fallforward,-8.193,-7.3412,-11.744,130.56573,223.10129,-36.8632
83,fallforward,-7.6666,-9.7819,-15.9266,86.5633,203.74296,-12.15044
83,fallforward,-9.4086,-6.7382,-7.413,13.38608,178.82427,25.33058
83,fallforward,-10.2796,-7.5805,-25.943,-154.52339,196.12321,56.7707
83,fallforward,-18.9033,-1.9238,-23.6028,-133.17432,173.4012,48.53311
83,fallforward,-10.5428,-8.15,-23.732,-284.67725,164.27119,62.46836
83,fallforward,-9.7484,0.3159,-15.1609,-217.74685,57.18258,81.96398
83,fallforward,-8.0351,-0.0239,-10.3561,-200.79116,20.45667,64.80234
83,fallforward,-6.5994,-4.9436,-7.9825,-36.65726,-1.30428,57.52581
83,fallforward,-5.6375,-12.9787,-8.3653,34.46057,-4.73661,70.6373
83,fallforward,-4.5272,-12.3757,-7.9968,19.63291,-2.26534,49.42552
83,fallforward,-3.929,-7.3795,-7.523,20.31938,-24.16358,19.42697
84,walk,-9.4947,-3.2686,3.5653,-11.25803,-16.26923,-8.92405
84,walk,-9.8536,-3.4265,3.8189,-11.87585,-16.26923,-10.70886
84,walk,-9.5234,-2.8953,3.4983,-19.08374,-12.28773,-9.54187
84,walk,-8.6094,-2.9575,2.991,-22.10419,-11.80721,-4.18744
84,walk,-8.3892,-2.7565,2.8092,-23.68306,-9.81646,3.02045
84,walk,-8.3127,-2.455,2.5125,-20.38803,-5.0112,3.84421
84,walk,-8.0542,-2.5316,2.522,-18.12269,-0.68647,7.89435
84,walk,-8.7864,-2.747,2.613,-16.61247,2.74586,5.14849
84,walk,-8.9587,-2.589,2.7374,-12.69961,4.46203,3.15774
84,walk,-9.5139,-2.6273,3.0437,-8.37488,5.56037,-0.89241
84,walk,-10.0642,-2.6752,3.4074,-5.62902,4.80526,-6.17819
84,walk,-10.2939,-2.7374,3.5701,-3.77556,1.51022,-10.98345
84,walk,-9.9159,-2.8235,3.6323,-4.73661,-2.81451,-9.74781
84,walk,-9.7914,-2.7661,3.6897,-6.9333,-7.68841,-5.97225
84,walk,-9.4373,-2.4694,3.5749,-6.31548,-10.43428,-2.12804
84,walk,-8.863,-2.5364,3.5509,-4.11879,-10.36563,3.36368
84,walk,-8.4132,-2.7182,3.594,-2.9518,-10.98345,9.06134
84,walk,-8.2361,-2.6656,3.6323,-2.81451,-9.40458,12.63097
84,walk,-8.26,-2.6417,3.7567,-2.60857,-7.27653,13.04285
84,walk,-8.351,-2.4885,3.8189,-2.26534,-5.76631,10.36563
84,walk,-8.5184,-2.4168,3.8094,-1.99075,-5.14849,6.72736
84,walk,-8.5711,-2.412,3.8668,-2.67722,-5.28578,4.11879
84,walk,-8.6716,-2.2828,3.9434,-2.40263,-7.61977,3.08909
84,walk,-8.5089,-1.943,3.6706,-0.34323,-8.58082,3.50097
84,walk,-8.4084,-2.0148,3.5222,2.81451,-9.61052,4.53067
84,walk,-8.3797,-2.2205,3.4887,5.76631,-10.9148,7.20789
84,walk,-8.4275,-2.1535,3.5174,8.92405,-10.22834,8.9927
84,walk,-8.7386,-2.3545,3.7998,12.90555,-9.81646,9.06134
84,walk,-9.4086,-2.5651,4.3119,17.16164,-5.83496,4.18744
84,walk,-8.4371,-2.4885,3.8764,14.8963,-0.89241,6.31548
84,walk,-7.6187,-2.7135,3.3308,12.56232,-2.81451,6.0409
84,walk,-8.5089,-3.4265,3.4217,11.66991,0.20594,-3.77556
84,walk,-9.198,-3.9482,4.1731,6.38413,7.20789,-12.63097
84,walk,-9.1214,-3.6419,4.3167,-2.12804,9.19864,-13.38608
84,walk,-9.3224,-3.0963,4.0056,-7.55112,10.84616,-12.76826
84,walk,-9.2219,-2.9336,3.9051,-9.19864,11.12074,-10.84616
84,walk,-9.0305,-2.6082,4.0152,-5.21714,8.58082,-8.23759
84,walk,-9.3607,-2.5651,4.3358,-0.75511,8.8554,-7.34518
84,walk,-9.2794,-2.4407,4.3167,2.67722,8.71811,-6.86466
84,walk,-8.7912,-2.5029,4.0774,7.89435,8.92405,-4.05015
84,walk,-8.5137,-2.7182,3.9386,8.71811,7.00195,-1.78481
84,walk,-8.1404,-2.9336,3.9673,7.27653,4.46203,3.84421
84,walk,-8.0782,-2.9958,3.9482,5.0112,2.67722,6.17819
84,walk,-8.1595,-2.9192,4.0056,2.88316,1.16699,7.61977
84,walk,-8.1547,-2.9049,3.9194,1.44158,-1.23564,5.28578
84,walk,-8.1547,-3.0054,3.9147,0.41188,-3.15774,3.15774
84,walk,-8.2122,-3.1107,3.9194,-1.09834,-3.08909,2.19669
84,walk,-8.2217,-3.1968,4.0152,-3.70691,-3.84421,-0.34323
84,walk,-8.2361,-3.0006,3.9769,-6.10954,-5.35443,-2.26534
84,walk,-8.1308,-2.79,3.7615,-6.10954,-7.27653,-2.81451
84,walk,-8.2792,-3.1442,3.6275,-5.42308,-8.9927,-3.15774
84,walk,-8.5328,-3.5031,3.7519,-6.65872,-10.15969,-2.47128
84,walk,-8.5519,-3.4839,3.7663,-7.75706,-11.39533,-0.48053
84,walk,-8.6381,-3.417,3.8333,-7.27653,-13.93525,1.37293
84,walk,-8.9013,-3.4265,3.9912,-6.38413,-18.80916,-1.85346
84,walk,-9.6048,-3.527,4.4028,0.13729,-23.27118,-0.82376
84,walk,-11.1075,-3.4552,4.9053,3.70691,-17.36758,-9.40458
84,walk,-9.6,-2.9719,4.532,4.94255,-14.27848,-5.35443
84,walk,-8.7721,-3.2495,3.8764,3.22639,-14.8963,-6.72736
84,walk,-8.7912,-3.5844,3.4696,-1.23564,-15.37683,-6.86466
84,walk,-8.8726,-3.8572,3.4361,-8.23759,-11.60127,-6.0409
84,walk,-9.1262,-3.7424,3.5797,-15.99465,-10.36563,-2.26534
84,walk,-9.2411,-2.7757,3.4744,-21.28043,-12.15044,5.42308
85,idle,-9.1597,-2.5603,2.3928,20.86855,7.00195,10.57157
85,idle,-9.064,-2.5029,2.4646,22.03554,7.27653,10.50292
85,idle,-9.0832,-2.3928,2.4407,21.07449,8.10029,8.92405
85,idle,-9.1693,-2.345,2.4168,20.66261,8.16894,7.55112
85,idle,-9.1932,-2.3115,2.278,18.94645,8.51217,8.16894
85,idle,-9.3129,-2.254,2.2923,16.88705,7.27653,8.9927
85,idle,-9.466,-2.211,2.3785,15.17089,5.9036,10.57157
85,idle,-9.5474,-2.0818,2.3402,14.07254,4.80526,10.77751
85,idle,-9.6574,-1.9143,2.2636,13.59202,4.05015,10.09104
85,idle,-9.5665,-1.7707,2.254,13.66066,3.84421,9.54187
85,idle,-9.5617,-1.7372,2.2349,13.18014,3.91285,8.92405
85,idle,-9.466,-1.7898,2.2158,13.18014,3.63827,9.19864
85,idle,-9.4134,-1.6798,2.1535,13.38608,3.22639,9.8851
85,idle,-9.4038,-1.8999,2.0961,14.34713,3.08909,9.47322
85,idle,-9.4995,-1.5793,2.1248,15.37683,2.40263,9.61052
85,idle,-9.6335,-1.5649,2.1392,15.10224,2.19669,10.43428
85,idle,-9.6335,-1.4357,2.1583,12.21909,1.71616,12.21909
85,idle,-9.6096,-1.3113,2.1488,9.95375,1.23564,12.69961
85,idle,-9.6383,-1.2251,2.144,8.03165,0.82376,11.73856
85,idle,-9.6909,-1.2012,2.0674,7.34518,0.48053,11.32668
85,idle,-9.7053,-1.1246,2.1009,7.27653,0.27459,10.98345
85,idle,-9.6766,-1.0768,2.1679,6.17819,-0.41188,10.77751
85,idle,-9.6766,-1.0289,2.1248,4.11879,-1.30428,11.25803
85,idle,-9.6526,-0.9954,2.0961,3.08909,-1.99075,9.26728
85,idle,-9.6239,-0.9954,2.0674,1.9221,-2.60857,8.23759
85,idle,-9.6144,-0.938,2.1296,0.89241,-2.74586,8.23759
85,idle,-9.6383,-1.0385,2.1631,-1.30428,-3.08909,7.55112
85,idle,-9.6431,-0.9811,2.077,-3.56962,-3.70691,7.75706
85,idle,-9.6718,-1.072,2.077,-3.63827,-3.70691,7.34518
85,idle,-9.6718,-1.0672,2.1009,-4.8739,-4.11879,5.49172
85,idle,-9.6909,-0.9284,2.1392,-5.42308,-4.25609,4.94255
85,idle,-9.6909,-0.8853,2.1488,-5.69766,-4.46203,2.67722
85,idle,-9.6096,-0.9236,2.12,-5.83496,-4.66797,1.30428
85,idle,-9.6048,-0.9763,2.144,-5.14849,-5.14849,-0.06865
85,idle,-9.6479,-1.0481,2.187,-5.21714,-5.56037,-0.89241
85,idle,-9.6526,-1.0002,2.2014,-6.38413,-5.69766,-1.99075
85,idle,-9.6144,-0.9906,2.2684,-5.49172,-6.65872,-3.36368
85,idle,-9.5856,-1.0002,2.2253,-6.24684,-5.9036,-4.25609
85,idle,-9.5713,-1.072,2.2732,-6.65872,-5.9036,-4.39338
85,idle,-9.6191,-1.0576,2.2301,-8.10029,-5.69766,-4.46203
85,idle,-9.6574,-1.1246,2.2205,-8.78676,-6.24684,-5.97225
85,idle,-9.6,-1.1916,2.2636,-9.74781,-6.38413,-6.45278
85,idle,-9.6144,-1.2156,2.2588,-10.64022,-6.9333,-7.48247
85,idle,-9.6239,-1.2443,2.2875,-11.73856,-7.55112,-8.64947
85,idle,-9.6096,-1.2251,2.3258,-12.63097,-8.16894,-10.0224
85,idle,-9.5904,-1.2873,2.3689,-13.59202,-8.8554,-11.80721
85,idle,-9.533,-1.3543,2.3737,-14.55307,-9.26728,-12.8369
85,idle,-9.5378,-1.3974,2.3833,-15.78871,-10.0224,-13.66066
85,idle,-9.5521,-1.4692,2.4503,-18.46592,-11.18939,-14.07254
85,idle,-9.5617,-1.4357,2.4981,-21.34908,-12.08179,-13.79796
86,idle,-9.6144,-1.0481,2.2349,-1.16699,-6.9333,1.99075
86,idle,-9.6191,-1.0624,2.2493,-1.57887,-7.20789,1.99075
86,idle,-9.5856,-1.072,2.278,-1.51022,-7.41383,2.19669
86,idle,-9.5761,-1.072,2.2684,-1.51022,-7.68841,1.99075
86,idle,-9.5809,-1.0289,2.3115,-1.57887,-7.89435,2.12804
86,idle,-9.5569,-1.0241,2.3402,-1.0297,-7.82571,2.47128
86,idle,-9.5617,-0.9858,2.345,-1.0297,-7.82571,2.40263
86,idle,-9.5713,-1.0146,2.3689,-1.23564,-7.963,2.40263
86,idle,-9.5856,-1.0528,2.412,-1.30428,-8.10029,2.0594
86,idle,-9.5952,-0.9763,2.4598,-1.64752,-8.30623,2.26534
86,idle,-9.5809,-0.9954,2.4885,-1.51022,-8.51217,2.19669
86,idle,-9.5282,-1.005,2.5268,-1.44158,-8.8554,2.0594
86,idle,-9.4947,-0.9906,2.5268,-2.0594,-9.12999,1.78481
86,idle,-9.5426,-1.0289,2.6273,-1.37293,-9.26728,1.85346
86,idle,-9.4851,-0.9476,2.5316,-1.44158,-8.92405,2.12804
86,idle,-9.5091,-0.9523,2.6177,-1.23564,-8.23759,2.33398
86,idle,-9.4995,-0.9188,2.6177,-1.85346,-7.75706,2.47128
86,idle,-9.5139,-0.9523,2.6369,-1.9221,-7.48247,2.53992
86,idle,-9.4851,-0.9715,2.6704,-2.60857,-7.48247,2.26534
86,idle,-9.4804,-0.9858,2.68,-2.53992,-7.27653,2.81451
86,idle,-9.4756,-0.8997,2.6895,-2.40263,-7.13924,2.47128
86,idle,-9.4756,-0.8806,2.7517,-2.53992,-7.68841,2.40263
86,idle,-9.4995,-0.9236,2.7517,-2.60857,-7.82571,2.74586
86,idle,-9.4229,-0.8853,2.7613,-2.47128,-7.82571,2.74586
86,idle,-9.4134,-0.8901,2.7948,-2.74586,-7.89435,3.02045
86,idle,-9.4421,-0.9476,2.79,-2.33398,-7.82571,2.60857
86,idle,-9.4564,-0.9332,2.8379,-2.0594,-7.41383,1.9221
86,idle,-9.4134,-0.8853,2.8666,-1.9221,-7.20789,1.64752
86,idle,-9.4421,-0.8471,2.8714,-1.78481,-6.86466,2.33398
86,idle,-9.4421,-0.7801,2.857,-1.78481,-7.00195,2.74586
86,idle,-9.466,-0.8231,2.924,-1.51022,-7.00195,2.60857
86,idle,-9.399,-0.8566,2.9336,-1.16699,-7.20789,2.67722
86,idle,-9.399,-0.9093,2.9623,-1.44158,-7.00195,2.53992
86,idle,-9.3942,-0.8901,2.9671,-1.16699,-6.45278,2.40263
86,idle,-9.3847,-0.7609,2.9958,-1.09834,-6.31548,2.47128
86,idle,-9.3751,-0.7322,2.9575,-1.0297,-5.97225,2.12804
86,idle,-9.3559,-0.804,2.9862,-0.48053,-5.49172,1.64752
86,idle,-9.3416,-0.8471,3.0389,-0.48053,-4.80526,1.09834
86,idle,-9.3607,-0.7801,3.0389,-0.34323,-4.11879,1.30428
86,idle,-9.399,-0.6987,3.0676,-0.68647,-3.77556,1.30428
86,idle,-9.3799,-0.7131,3.0676,0,-3.84421,1.0297
86,idle,-9.399,-0.7848,3.0772,-0.61782,-3.9815,0.89241
86,idle,-9.3799,-0.804,3.0867,-0.27459,-3.56962,0.20594
86,idle,-9.399,-0.7896,3.1155,-0.34323,-2.88316,0.13729
86,idle,-9.3894,-0.7801,3.1298,-0.27459,-2.67722,0.34323
86,idle,-9.3751,-0.6939,3.1059,-0.34323,-2.60857,0.06865
86,idle,-9.3464,-0.7083,3.0867,-0.06865,-2.33398,0.48053
86,idle,-9.3607,-0.8088,3.0867,-0.34323,-2.0594,0.27459
86,idle,-9.3559,-0.737,3.0915,-0.41188,-1.57887,0.06865
86,idle,-9.3272,-0.7609,3.0772,-0.27459,-1.16699,-0.20594
87,fallforward,-6.274,-2.3785,3.0485,11.60127,6.31548,-8.23759
87,fallforward,-4.8479,-1.8951,2.3115,14.62171,6.17819,-10.09104
87,fallforward,-3.2399,-1.3639,1.5314,12.08179,10.50292,-8.44353
87,fallforward,-2.2253,-0.8471,1.4405,6.9333,22.65336,-5.9036
87,fallforward,-1.5936,-0.6604,0.7226,5.28578,34.59786,-3.91285
87,fallforward,-2.3833,-0.1101,1.1725,10.0224,44.00244,-3.70691
87,fallforward,-3.3787,-0.3876,1.6463,10.50292,50.59251,-7.82571
87,fallforward,-4.9866,-0.6317,2.7517,13.93525,54.09348,-11.87585
87,fallforward,-6.4271,-1.072,3.4122,17.64216,58.48686,-18.60322
87,fallforward,-6.6473,-1.2682,2.8762,14.8963,65.90068,-21.41772
87,fallforward,-6.6712,-1.3687,2.3593,25.12464,62.53701,-24.57547
87,fallforward,-7.3029,-2.2205,3.2207,27.32133,58.48686,-27.80185
87,fallforward,-6.3075,-2.2014,3.2973,22.03554,57.59446,-30.27313
87,fallforward,-9.0975,-3.7184,3.3835,-23.40847,65.00828,-24.85005
87,fallforward,-8.6764,-2.3737,2.7135,-25.94839,63.56671,-24.9187
87,fallforward,-7.8772,-1.1533,2.9097,-22.79065,50.11198,-30.54771
87,fallforward,-6.9488,-0.6939,3.1537,-17.91675,36.24538,-30.27313
87,fallforward,-6.1017,-0.5743,2.8092,-23.889,26.56621,-32.67576
87,fallforward,-5.0967,-0.871,2.0722,-33.08764,13.72931,-35.42162
87,fallforward,-5.4556,-0.3876,2.3689,-36.8632,1.37293,-36.24538
87,fallforward,-6.4032,-0.5599,2.321,-47.778,-9.8851,-38.03019
87,fallforward,-6.8483,-0.1531,3.0532,-48.73905,-25.39922,-39.54041
87,fallforward,-8.2122,-1.8377,1.608,-81.82669,-10.43428,-32.26388
87,fallforward,-10.2461,-4.465,-1.4548,-73.31452,48.67041,-38.99124
87,fallforward,-10.5858,-3.4361,-1.5745,-115.32621,100.49855,-44.20838
87,fallforward,-16.5488,-7.6522,-0.8614,-128.3004,173.95037,-48.39582
87,fallforward,-16.0223,-10.1121,-5.8385,-128.16311,208.13635,-39.95229
87,fallforward,-15.0891,-10.9926,-3.6467,-74.89339,216.3053,-76.06038
87,fallforward,-10.2126,-11.8732,-3.5079,-80.11053,229.89729,-102.48931
87,fallforward,-6.0251,-10.9496,-4.1061,-135.78289,218.22739,-82.5818
87,fallforward,-7.8054,-10.0642,-4.5272,-153.69962,193.65192,-42.62951
87,fallforward,-9.2076,-8.351,-5.3169,-151.91482,174.63683,-51.27897
87,fallforward,-7.4034,-4.3693,-8.2217,-207.17529,136.19476,-64.45911
87,fallforward,-7.6762,1.0193,-10.9735,-230.927,127.20206,-38.92259
87,fallforward,-8.7912,-1.9478,-20.0088,-314.40122,144.501,63.42941
87,fallforward,-9.3847,-1.1151,-19.1091,-305.5458,-12.69961,-36.24538
87,fallforward,-15.5007,3.283,-25.2682,-397.60083,-78.94354,-90.13292
87,fallforward,-7.6283,-5.135,-7.8867,-460.20649,183.01171,74.20692
87,fallforward,-5.8433,-1.1916,-8.1069,-359.57063,43.59056,132.89973
87,fallforward,-3.6275,0.6365,-10.6241,-138.04822,28.69426,129.94791
87,fallforward,-4.1539,-2.321,-10.2556,-150.13,27.66456,104.68599
87,fallforward,-3.5462,-1.742,-8.1212,-182.73712,50.24928,134.89048
87,fallforward,-4.8766,5.9055,-7.7384,-104.48005,35.14703,111.82523
87,fallforward,-2.6273,-0.4355,-8.3079,-31.02824,9.40458,97.13488
87,fallforward,-3.9817,-1.8473,-8.4897,-20.45667,10.77751,78.66895
87,fallforward,-2.6082,0.3876,-8.8199,2.26534,8.44353,37.54966
87,fallforward,-0.5838,2.0674,-9.7723,7.89435,-10.98345,9.67916
87,fallforward,-1.1964,3.7615,-9.9206,14.75901,-17.43622,7.75706
87,fallforward,-1.8281,3.996,-9.1693,39.26583,-17.91675,1.30428
87,fallforward,-2.3641,1.2778,-8.5567,50.04333,-16.9557,-5.9036
87,fallforward,-1.5314,2.3928,-9.1789,10.29698,-22.24148,-9.61052
87,fallforward,-2.6034,3.3547,-8.997,-8.78676,-24.36953,-22.8593
87,fallforward,-3.35,3.6275,-8.6524,-4.8739,-17.29893,-18.19134
87,fallforward,-2.4455,3.8046,-9.1932,-9.06134,-75.71714,21.34908
87,fallforward,-2.3115,5.6901,-8.8726,3.22639,-27.38997,31.50877
87,fallforward,-2.2636,5.3599,-9.131,-5.62902,-28.48832,22.17284
87,fallforward,-3.0963,5.1829,-8.93,9.33593,-21.41772,26.36028
87,fallforward,-3.929,4.3454,-8.3462,19.9075,-15.23953,28.35103
87,fallforward,-3.7854,4.3214,-8.0925,34.59786,-11.73856,26.08569
87,fallforward,-3.6514,3.9194,-8.15,55.32912,-7.68841,27.80185
87,fallforward,-3.0485,3.1298,-7.9633,81.89534,-2.0594,26.01704
87,fallforward,-2.3067,2.7661,-8.126,65.76339,-5.28578,20.9372
87,fallforward,-2.5268,2.814,-8.6572,23.27118,-12.56232,13.59202
87,fallforward,-3.1298,3.1633,-8.7338,4.25609,-10.64022,11.9445
88,fallforward,-6.0921,-1.1773,3.8189,17.43622,10.70886,-16.9557
88,fallforward,-5.6279,-0.9906,3.7854,19.97615,12.28773,-18.74051
88,fallforward,-4.8861,-0.8279,3.7089,22.72201,11.66991,-21.28043
88,fallforward,-4.1779,-0.9428,3.1872,22.79065,13.52337,-24.23223
88,fallforward,-4.3741,-1.1964,2.8666,14.82766,20.7999,-26.08569
88,fallforward,-4.9723,-1.0193,3.082,3.63827,30.75366,-26.56621
88,fallforward,-5.2116,-0.5025,3.3452,1.85346,37.82425,-25.94839
88,fallforward,-4.599,-0.5025,2.8953,5.62902,43.04139,-24.43817
88,fallforward,-4.6708,-0.9619,2.4598,3.36368,49.42552,-25.12464
88,fallforward,-5.4987,-1.2634,2.211,-1.71616,57.93769,-25.39922
88,fallforward,-6.2213,-1.2921,1.9956,-9.67916,63.49806,-25.74246
88,fallforward,-7.011,-0.9763,3.1872,-13.38608,66.7931,-27.04674
88,fallforward,-7.0205,-0.9188,4.0534,-15.17089,67.54821,-28.69426
88,fallforward,-6.8483,-1.3878,3.9434,-22.37878,74.20692,-30.89095
88,fallforward,-6.8435,-1.9382,2.6321,-38.44207,75.71714,-30.75366
88,fallforward,-6.7908,-1.2251,3.0197,-51.27897,71.667,-27.32133
88,fallforward,-6.1352,-1.0481,3.3643,-54.36807,66.03798,-21.21178
88,fallforward,-5.7332,-1.0768,2.9288,-53.13243,57.04528,-14.48442
88,fallforward,-5.4748,-0.9619,1.3926,-39.815,51.6222,-12.9742
88,fallforward,-6.6855,-1.7085,1.651,-14.27848,35.76485,-17.02435
88,fallforward,-8.7721,-4.9771,-2.1248,-75.99173,61.02678,-4.39338
88,fallforward,-12.9835,-4.8,-0.7322,-86.08278,101.73419,-3.15774
88,fallforward,-11.342,-5.7332,-4.3502,-77.98248,126.3783,14.82766
88,fallforward,-13.1127,-0.3972,-0.8423,21.14314,182.05065,40.63876
88,fallforward,-11.7727,-6.0443,-5.6901,10.9148,214.38318,47.36612
88,fallforward,-6.1161,-7.7623,-7.748,72.42211,254.33547,-1.37293
88,fallforward,-7.6331,-6.6999,-5.2738,-13.04285,234.22202,-21.21178
88,fallforward,-6.8674,-6.0012,-7.5326,-25.19328,211.84326,-33.22493
88,fallforward,-6.719,-3.7615,-6.81,-15.72006,207.58716,-39.05989
88,fallforward,-7.2263,-3.7807,-6.9009,-25.94839,188.84667,-40.77605
88,fallforward,-6.7382,-3.0628,-6.743,-41.05064,183.42358,-35.35297
88,fallforward,-6.4223,-3.082,-7.3603,-57.73175,178.13779,-9.40458
88,fallforward,-5.6758,-3.4409,-9.4325,-48.46446,146.56039,-7.55112
88,fallforward,-6.8291,-2.0578,-9.8871,-47.36612,147.4528,-5.35443
88,fallforward,-5.0776,-3.594,-11.2941,-46.8856,141.75513,-12.28773
88,fallforward,-6.7717,-3.2782,-11.8445,-100.5672,148.82572,-28.35103
88,fallforward,-4.6038,-1.9765,-17.7787,-197.70208,106.33351,-34.11734
88,fallforward,-5.2068,-2.5172,-20.7601,-292.70891,105.02922,-28.69426
88,fallforward,-8.1021,1.7085,-17.1326,-328.74834,139.42114,9.40458
88,fallforward,-8.4084,2.1631,-15.4146,-313.71472,150.95376,38.03019
88,fallforward,-8.351,5.1015,-13.8114,-334.03411,137.15581,56.70205
88,fallforward,-7.8245,6.4271,-14.5196,-279.46011,77.09008,82.37586
88,fallforward,-3.5318,4.8479,-14.132,-267.44697,21.8296,97.27217
88,fallforward,-2.2684,1.8951,-12.4283,-216.78582,2.40263,74.68745
88,fallforward,-2.4311,1.2251,-11.9019,-153.90557,-7.27653,42.28627
88,fallforward,-2.6034,3.2638,-9.399,-133.24296,-23.40847,24.16358
88,fallforward,1.8712,2.077,-9.2698,-60.6149,-24.85005,61.02678
88,fallforward,-1.1246,4.1348,-7.9011,-58.48686,-36.38267,18.80916
88,fallforward,0.2249,2.5316,-8.2648,-58.96739,-15.72006,-10.77751
88,fallforward,0.6221,4.1444,-8.6524,-54.43671,10.09104,-30.75366
88,fallforward,0.5025,6.1831,-6.6568,-10.77751,9.06134,-47.36612
89,walk,-8.3462,-1.5075,3.7089,-8.44353,-13.31743,-6.52142
89,walk,-8.4132,-1.4979,3.7089,-11.73856,-9.40458,-3.50097
89,walk,-8.3175,-1.4501,3.7807,-15.17089,-6.38413,0.34323
89,walk,-8.3557,-1.3448,3.7663,-18.32863,-2.81451,2.26534
89,walk,-8.461,-1.2347,3.8572,-19.01509,1.85346,2.33398
89,walk,-8.6955,-1.2347,3.9912,-19.28968,6.65872,1.71616
89,walk,-9.0257,-1.2443,4.1635,-16.9557,10.36563,1.09834
89,walk,-9.2937,-1.4166,4.2927,-12.15044,15.17089,0
89,walk,-9.0832,-1.675,4.2353,-11.25803,16.33788,0.75511
89,walk,-9.0736,-1.9143,4.1587,-12.15044,15.85735,2.33398
89,walk,-8.8726,-1.9334,4.2353,-11.46397,12.76826,3.08909
89,walk,-8.6668,-1.8999,4.2209,-9.47322,8.92405,1.9221
89,walk,-8.6285,-1.9143,4.2162,-8.10029,5.07984,1.0297
89,walk,-8.5615,-1.8999,4.1779,-5.62902,2.47128,0.54917
89,walk,-8.5137,-1.8233,4.2592,-3.15774,0,0.34323
89,walk,-8.5184,-1.8377,4.3167,0.75511,-1.99075,-0.27459
89,walk,-8.3845,-1.7994,4.3119,4.59932,-3.63827,-1.09834
89,walk,-8.26,-1.7085,4.2736,7.34518,-5.76631,-1.23564
89,walk,-8.4993,-1.6175,4.1683,10.77751,-5.69766,-2.9518
89,walk,-8.3797,-1.5936,4.0965,14.20984,-6.45278,-3.08909
89,walk,-8.5232,-1.6654,4.2209,16.20059,-7.27653,-2.19669
89,walk,-8.5089,-1.5218,4.3358,17.64216,-9.8851,-1.09834
89,walk,-8.6907,-1.2921,4.4459,18.8778,-11.9445,-0.20594
89,walk,-8.7673,-1.2491,4.3932,16.13194,-14.8963,1.57887
89,walk,-9.0544,-1.3974,4.3358,12.76826,-17.43622,4.53067
89,walk,-9.8393,-1.3926,4.6134,7.82571,-16.13194,4.39338
89,walk,-9.9781,-1.3735,4.5081,8.44353,-13.31743,4.66797
89,walk,-10.1456,-1.9143,4.5846,12.56232,-10.50292,5.83496
89,walk,-10.7773,-2.2636,4.8574,8.92405,-6.45278,5.9036
89,walk,-10.2078,-2.0961,4.5894,4.66797,-4.25609,7.07059
89,walk,-9.6335,-1.9956,4.2879,5.9036,-2.74586,9.40458
89,walk,-8.9539,-1.7563,3.862,11.25803,-4.39338,9.54187
89,walk,-8.3366,-1.6654,3.5174,16.54382,-4.32473,8.64947
89,walk,-7.7432,-2.053,3.2877,19.83885,-2.53992,9.40458
89,walk,-7.8963,-2.479,3.4696,18.74051,1.71616,6.79601
89,walk,-8.1978,-2.5795,3.6849,14.55307,6.65872,1.85346
89,walk,-9.131,-2.5555,3.9577,12.42503,11.39533,-3.70691
89,walk,-9.6096,-2.3833,4.1109,11.0521,14.41578,-7.48247
89,walk,-9.5234,-2.254,4.3214,10.22834,14.41578,-6.86466
89,walk,-9.2554,-2.0674,4.1396,9.12999,12.8369,-4.94255
89,walk,-8.7242,-1.7611,3.9769,6.9333,8.8554,-3.77556
89,walk,-8.4132,-1.474,3.8668,9.40458,5.9036,-4.25609
89,walk,-8.083,-1.5266,3.8955,11.66991,3.63827,-4.73661
89,walk,-7.9777,-1.5888,3.8524,13.18014,3.22639,-3.29503
89,walk,-8.083,-1.8425,3.9721,13.38608,4.11879,-1.9221
89,walk,-8.1835,-1.8473,4.1157,12.28773,4.39338,-2.9518
89,walk,-8.3605,-1.8377,4.1204,11.73856,4.18744,-3.77556
89,walk,-8.4849,-2.0243,4.1922,8.37488,2.53992,-3.29503
89,walk,-8.5089,-2.01,4.1827,3.91285,1.51022,-2.60857
89,walk,-8.4706,-1.8999,4.1252,1.44158,-0.27459,-2.9518
89,walk,-8.4802,-1.8999,4.0247,-0.48053,-1.78481,-3.02045
89,walk,-8.2887,-1.8138,3.8046,-0.13729,-2.40263,-1.37293
89,walk,-8.528,-1.8951,3.8859,3.29503,-2.19669,-1.71616
89,walk,-8.6716,-1.9286,4.0152,8.16894,-2.12804,-3.91285
89,walk,-8.6572,-2.0483,4.1827,11.32668,-3.15774,-6.79601
90,idle,-9.1884,-3.2686,-0.2489,-2.33398,-3.50097,3.15774
90,idle,-9.2698,-3.259,-0.2201,-0.82376,-3.50097,2.0594
